# Force and moment coefficients
# dragDir       : (9.98701636e-01 5.09415558e-02 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (-5.09415558e-02 9.98701636e-01 0.00000000e+00)
# rollAxis      : (9.98701636e-01 5.09415558e-02 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (-5.09415558e-02 9.98701636e-01 0.00000000e+00)
# magUInf       : 8.57831569e-01
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cd(f)           	Cd(r)           	Cl              	Cl(f)           	Cl(r)           	CmPitch         	CmRoll          	CmYaw           	Cs              	Cs(f)           	Cs(r)           
0.46019798      	8.44524442e-01	4.23987675e-01	4.20536767e-01	-3.45090758e-03	3.78453931e-02	-4.12963007e-02	3.95708469e-02	1.72545379e-03	4.22262221e-01	1.43624884e-20	4.22262221e-01	-4.22262221e-01
0.4602034       	8.44524432e-01	4.23987666e-01	4.20536767e-01	-3.45089925e-03	3.78454050e-02	-4.12963042e-02	3.95708546e-02	1.72544963e-03	4.22262216e-01	1.43624951e-20	4.22262216e-01	-4.22262216e-01
0.46020883      	8.44524422e-01	4.23987657e-01	4.20536766e-01	-3.45089094e-03	3.78454168e-02	-4.12963078e-02	3.95708623e-02	1.72544547e-03	4.22262211e-01	1.43625018e-20	4.22262211e-01	-4.22262211e-01
0.46021425      	8.44524412e-01	4.23987647e-01	4.20536765e-01	-3.45088254e-03	3.78454288e-02	-4.12963113e-02	3.95708701e-02	1.72544127e-03	4.22262206e-01	1.43625084e-20	4.22262206e-01	-4.22262206e-01
0.46021968      	8.44524402e-01	4.23987638e-01	4.20536764e-01	-3.45087415e-03	3.78454408e-02	-4.12963149e-02	3.95708778e-02	1.72543708e-03	4.22262201e-01	1.43625151e-20	4.22262201e-01	-4.22262201e-01
0.4602251       	8.44524392e-01	4.23987629e-01	4.20536763e-01	-3.45086568e-03	3.78454528e-02	-4.12963185e-02	3.95708857e-02	1.72543284e-03	4.22262196e-01	1.43625218e-20	4.22262196e-01	-4.22262196e-01
0.46023052      	8.44524382e-01	4.23987620e-01	4.20536762e-01	-3.45085723e-03	3.78454649e-02	-4.12963221e-02	3.95708935e-02	1.72542861e-03	4.22262191e-01	1.43625285e-20	4.22262191e-01	-4.22262191e-01
0.46023595      	8.44524372e-01	4.23987610e-01	4.20536762e-01	-3.45084869e-03	3.78454771e-02	-4.12963258e-02	3.95709014e-02	1.72542434e-03	4.22262186e-01	1.43625352e-20	4.22262186e-01	-4.22262186e-01
0.46024137      	8.44524362e-01	4.23987601e-01	4.20536761e-01	-3.45084017e-03	3.78454892e-02	-4.12963294e-02	3.95709093e-02	1.72542008e-03	4.22262181e-01	1.43625418e-20	4.22262181e-01	-4.22262181e-01
0.4602468       	8.44524352e-01	4.23987592e-01	4.20536760e-01	-3.45083156e-03	3.78455015e-02	-4.12963331e-02	3.95709173e-02	1.72541578e-03	4.22262176e-01	1.43625485e-20	4.22262176e-01	-4.22262176e-01
